sex,educ,cause,mx,age,year
Females,Higher,Congenital,9.659593241514762e-6,71,2016-2019
Females,Higher,Congenital,8.172740572715566e-6,71,2020-2021
Females,Higher,Congenital,1.0209476612028696e-5,72,2016-2019
Females,Higher,Congenital,8.637983157998183e-6,72,2020-2021
Females,Higher,Congenital,1.0791779054632524e-5,73,2016-2019
Females,Higher,Congenital,9.130654710440632e-6,73,2020-2021
Females,Higher,Congenital,1.1408421590456466e-5,74,2016-2019
Females,Higher,Congenital,9.6523805580396e-6,74,2020-2021
Females,Higher,Congenital,1.2061415689174057e-5,75,2016-2019
Females,Higher,Congenital,1.0204862555045119e-5,75,2020-2021
Females,Higher,Congenital,1.2752885810514821e-5,76,2016-2019
Females,Higher,Congenital,1.078989815377143e-5,76,2020-2021
Females,Higher,Congenital,1.348507523764295e-5,77,2016-2019
Females,Higher,Congenital,1.1409385340072978e-5,77,2020-2021
Females,Higher,Congenital,1.4260352111162522e-5,78,2016-2019
Females,Higher,Congenital,1.2065327738565515e-5,78,2020-2021
Females,Higher,Congenital,1.5081215710715198e-5,79,2016-2019
Females,Higher,Congenital,1.275983992732901e-5,79,2020-2021
Females,Higher,Congenital,1.5950302988878732e-5,80,2016-2019
Females,Higher,Congenital,1.3495152966075996e-5,80,2020-2021
Females,Higher,Congenital,1.6870395361606032e-5,81,2016-2019
Females,Higher,Congenital,1.4273620141372431e-5,81,2020-2021
Females,Higher,Congenital,1.7844426657145507e-5,82,2016-2019
Females,Higher,Congenital,1.5097723692020684e-5,82,2020-2021
Females,Higher,Congenital,1.8875507695898707e-5,83,2016-2019
Females,Higher,Congenital,1.5970095605463133e-5,83,2020-2021
Females,Higher,Congenital,1.9966937049830147e-5,84,2016-2019
Females,Higher,Congenital,1.6893526721050093e-5,84,2020-2021
Females,Higher,Congenital,2.1122197129783758e-5,85,2016-2019
Females,Higher,Congenital,1.7870963419615973e-5,85,2020-2021
Females,Higher,Congenital,2.234496310288339e-5,86,2016-2019
Females,Higher,Congenital,1.8905515168269138e-5,86,2020-2021
Females,Higher,Congenital,2.3639112727945395e-5,87,2016-2019
Females,Higher,Congenital,2.000046284188881e-5,87,2020-2021
Females,Higher,Congenital,2.5008736618556382e-5,88,2016-2019
Females,Higher,Congenital,2.1159267406458825e-5,88,2020-2021
Females,Higher,Congenital,2.6458148946083355e-5,89,2016-2019
Females,Higher,Congenital,2.2385578974617174e-5,89,2020-2021
Females,Higher,Congenital,2.799189859466751e-5,90,2016-2019
Females,Higher,Congenital,2.368324624361766e-5,90,2020-2021
Females,Higher,Congenital,2.9614781046169385e-5,91,2016-2019
Females,Higher,Congenital,2.5056326550885086e-5,91,2020-2021
Females,Higher,Congenital,3.133188826748317e-5,92,2016-2019
Females,Higher,Congenital,2.6509128082425914e-5,92,2020-2021
Females,Higher,Congenital,3.314867252746671e-5,93,2016-2019
Females,Higher,Congenital,2.804626386673872e-5,93,2020-2021
Females,Higher,Congenital,3.507090912565204e-5,94,2016-2019
Females,Higher,Congenital,2.9672620240507154e-5,94,2020-2021
Females,Higher,Congenital,3.710470632901862e-5,95,2016-2019
Females,Higher,Congenital,3.139336525585554e-5,95,2020-2021
Females,Higher,Congenital,3.925652441246995e-5,96,2016-2019
Females,Higher,Congenital,3.32139647900206e-5,96,2020-2021
Females,Higher,Congenital,4.1533195775463526e-5,97,2016-2019
Females,Higher,Congenital,3.514019956552958e-5,97,2020-2021
Females,Higher,Congenital,4.394194619466098e-5,98,2016-2019
Females,Higher,Congenital,3.717818313153671e-5,98,2020-2021
Females,Higher,Congenital,4.649041727574789e-5,99,2016-2019
Females,Higher,Congenital,3.9334380859747175e-5,99,2020-2021
Females,Higher,Congenital,4.91866901709865e-5,100,2016-2019
Females,Higher,Congenital,4.161563001124606e-5,100,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,35,2016-2019
Females,Higher,Covid-19,9.240891197455427e-6,35,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,36,2016-2019
Females,Higher,Covid-19,7.923290801672066e-6,36,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,37,2016-2019
Females,Higher,Covid-19,7.3982565625686816e-6,37,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,38,2016-2019
Females,Higher,Covid-19,7.4345604814656225e-6,38,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,39,2016-2019
Females,Higher,Covid-19,7.946088419507344e-6,39,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,40,2016-2019
Females,Higher,Covid-19,8.92675748829065e-6,40,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,41,2016-2019
Females,Higher,Covid-19,1.0417089454520989e-5,41,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,42,2016-2019
Females,Higher,Covid-19,1.2479047264475591e-5,42,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,43,2016-2019
Females,Higher,Covid-19,1.5165925201383188e-5,43,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,44,2016-2019
Females,Higher,Covid-19,1.8479018446143522e-5,44,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,45,2016-2019
Females,Higher,Covid-19,2.2331057607150583e-5,45,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,46,2016-2019
Females,Higher,Covid-19,2.6696326695882976e-5,46,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,47,2016-2019
Females,Higher,Covid-19,3.162230235424171e-5,47,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,48,2016-2019
Females,Higher,Covid-19,3.7173759192487845e-5,48,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,49,2016-2019
Females,Higher,Covid-19,4.3439192726703556e-5,49,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,50,2016-2019
Females,Higher,Covid-19,5.053945264526615e-5,50,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,51,2016-2019
Females,Higher,Covid-19,5.8638668508339096e-5,51,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,52,2016-2019
Females,Higher,Covid-19,6.795848654605719e-5,52,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,53,2016-2019
Females,Higher,Covid-19,7.879716315792105e-5,53,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,54,2016-2019
Females,Higher,Covid-19,9.155189706030696e-5,54,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,55,2016-2019
Females,Higher,Covid-19,1.0662646642174475e-4,55,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,56,2016-2019
Females,Higher,Covid-19,1.2435378623454547e-4,56,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,57,2016-2019
Females,Higher,Covid-19,1.4506854089378626e-4,57,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,58,2016-2019
Females,Higher,Covid-19,1.6909533037589715e-4,58,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,59,2016-2019
Females,Higher,Covid-19,1.9672431210046118e-4,59,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,60,2016-2019
Females,Higher,Covid-19,2.2817938893004256e-4,60,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,61,2016-2019
Females,Higher,Covid-19,2.635789079055174e-4,61,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,62,2016-2019
Females,Higher,Covid-19,3.02889813140879e-4,62,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,63,2016-2019
Females,Higher,Covid-19,3.4587819360489843e-4,63,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,64,2016-2019
Females,Higher,Covid-19,3.923782548537885e-4,64,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,65,2016-2019
Females,Higher,Covid-19,4.430096028289112e-4,65,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,66,2016-2019
Females,Higher,Covid-19,4.98853958443647e-4,66,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,67,2016-2019
Females,Higher,Covid-19,5.614503959273791e-4,67,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,68,2016-2019
Females,Higher,Covid-19,6.329256015462073e-4,68,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,69,2016-2019
Females,Higher,Covid-19,7.161810875413618e-4,69,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,70,2016-2019
Females,Higher,Covid-19,8.15168823937183e-4,70,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,71,2016-2019
Females,Higher,Covid-19,9.35303193612973e-4,71,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,72,2016-2019
Females,Higher,Covid-19,0.001084084233938126,72,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,73,2016-2019
Females,Higher,Covid-19,0.0012714761953553134,73,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,74,2016-2019
Females,Higher,Covid-19,0.0015071861498741344,74,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,75,2016-2019
Females,Higher,Covid-19,0.0018014767196286997,75,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,76,2016-2019
Females,Higher,Covid-19,0.0021661175374967025,76,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,77,2016-2019
Females,Higher,Covid-19,0.0026140596525689092,77,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,78,2016-2019
Females,Higher,Covid-19,0.003158766957347272,78,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,79,2016-2019
Females,Higher,Covid-19,0.0038130877703704135,79,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,80,2016-2019
Females,Higher,Covid-19,0.004587558835132054,80,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,81,2016-2019
Females,Higher,Covid-19,0.005488082453126741,81,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,82,2016-2019
Females,Higher,Covid-19,0.006513511530929631,82,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,83,2016-2019
Females,Higher,Covid-19,0.007663183481109329,83,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,84,2016-2019
Females,Higher,Covid-19,0.008941331293478745,84,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,85,2016-2019
Females,Higher,Covid-19,0.010351731988175098,85,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,86,2016-2019
Females,Higher,Covid-19,0.01189763572166994,86,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,87,2016-2019
Females,Higher,Covid-19,0.013582010974172798,87,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,88,2016-2019
Females,Higher,Covid-19,0.015407855356857434,88,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,89,2016-2019
Females,Higher,Covid-19,0.017378566913006675,89,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,90,2016-2019
Females,Higher,Covid-19,0.019498370806808895,90,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,91,2016-2019
Females,Higher,Covid-19,0.02177284986974682,91,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,92,2016-2019
Females,Higher,Covid-19,0.02421730623860241,92,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,93,2016-2019
Females,Higher,Covid-19,0.026870335826997802,93,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,94,2016-2019
Females,Higher,Covid-19,0.029787478785636486,94,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,95,2016-2019
Females,Higher,Covid-19,0.03304338077691831,95,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,96,2016-2019
Females,Higher,Covid-19,0.03673685442475918,96,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,97,2016-2019
Females,Higher,Covid-19,0.0409980224612386,97,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,98,2016-2019
Females,Higher,Covid-19,0.045998533538158824,98,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,99,2016-2019
Females,Higher,Covid-19,0.05196631066314786,99,2020-2021
Females,Higher,Covid-19,2.220446049250313e-16,100,2016-2019
Females,Higher,Covid-19,0.059207032164380606,100,2020-2021
Females,Higher,Digestive,4.237538352701953e-6,35,2016-2019
Females,Higher,Digestive,4.542408995664664e-6,35,2020-2021
Females,Higher,Digestive,5.196493228820126e-6,36,2016-2019
Females,Higher,Digestive,5.570356094465131e-6,36,2020-2021
Females,Higher,Digestive,6.345171054872763e-6,37,2016-2019
Females,Higher,Digestive,6.8016758031953335e-6,37,2020-2021
Females,Higher,Digestive,7.71018800881148e-6,38,2016-2019
Females,Higher,Digestive,8.2648992066726e-6,38,2020-2021
Females,Higher,Digestive,9.318106875697887e-6,39,2016-2019
Females,Higher,Digestive,9.988500155460866e-6,39,2020-2021
Females,Higher,Digestive,1.1193964159864875e-5,40,2016-2019
Females,Higher,Digestive,1.1999316410787518e-5,40,2020-2021
Females,Higher,Digestive,1.335937259634168e-5,41,2016-2019
Females,Higher,Digestive,1.4320515640729264e-5,41,2020-2021
Females,Higher,Digestive,1.583020573631217e-5,42,2016-2019
Females,Higher,Digestive,1.6969113422654223e-5,42,2020-2021
Females,Higher,Digestive,1.8613919099765787e-5,43,2016-2019
Females,Higher,Digestive,1.995310166560217e-5,43,2020-2021
Females,Higher,Digestive,2.1706623395634442e-5,44,2016-2019
Females,Higher,Digestive,2.3268311262590712e-5,44,2020-2021
Females,Higher,Digestive,2.5092370899688745e-5,45,2016-2019
Females,Higher,Digestive,2.689764712680989e-5,45,2020-2021
Females,Higher,Digestive,2.876130494548412e-5,46,2016-2019
Females,Higher,Digestive,3.083054345174693e-5,46,2020-2021
Females,Higher,Digestive,3.2710015083684536e-5,47,2016-2019
Females,Higher,Digestive,3.506334442252681e-5,47,2020-2021
Females,Higher,Digestive,3.6935774011212e-5,48,2016-2019
Females,Higher,Digestive,3.959312651964264e-5,48,2020-2021
Females,Higher,Digestive,4.1437829562979965e-5,49,2016-2019
Females,Higher,Digestive,4.441908346332278e-5,49,2020-2021
Females,Higher,Digestive,4.621885303392008e-5,50,2016-2019
Females,Higher,Digestive,4.954407873540917e-5,50,2020-2021
Females,Higher,Digestive,5.128646074250909e-5,51,2016-2019
Females,Higher,Digestive,5.497627661211198e-5,51,2020-2021
Females,Higher,Digestive,5.6654802544816976e-5,52,2016-2019
Females,Higher,Digestive,6.0730844964055616e-5,52,2020-2021
Females,Higher,Digestive,6.234623022468723e-5,53,2016-2019
Females,Higher,Digestive,6.683174367916297e-5,53,2020-2021
Females,Higher,Digestive,6.839302749703042e-5,54,2016-2019
Females,Higher,Digestive,7.331357913142234e-5,54,2020-2021
Females,Higher,Digestive,7.483773354566787e-5,55,2016-2019
Females,Higher,Digestive,8.022195099573339e-5,55,2020-2021
Females,Higher,Digestive,8.173437498666455e-5,56,2016-2019
Females,Higher,Digestive,8.761477284511724e-5,56,2020-2021
Females,Higher,Digestive,8.915213885003365e-5,57,2016-2019
Females,Higher,Digestive,9.556620938590977e-5,57,2020-2021
Females,Higher,Digestive,9.717829352622851e-5,58,2016-2019
Females,Higher,Digestive,1.0416980755240118e-4,58,2020-2021
Females,Higher,Digestive,1.0592167272112648e-4,59,2016-2019
Females,Higher,Digestive,1.1354223111573907e-4,59,2020-2021
Females,Higher,Digestive,1.1551703481881558e-4,60,2016-2019
Females,Higher,Digestive,1.2382793368204416e-4,60,2020-2021
Females,Higher,Digestive,1.2613059778609616e-4,61,2016-2019
Females,Higher,Digestive,1.352050918068522e-4,61,2020-2021
Females,Higher,Digestive,1.3796714409509145e-4,62,2016-2019
Females,Higher,Digestive,1.4789322108296808e-4,62,2020-2021
Females,Higher,Digestive,1.5127919610610232e-4,63,2016-2019
Females,Higher,Digestive,1.6216301164828897e-4,63,2020-2021
Females,Higher,Digestive,1.6636821294394345e-4,64,2016-2019
Females,Higher,Digestive,1.7833761117167548e-4,64,2020-2021
Females,Higher,Digestive,1.8357617103598485e-4,65,2016-2019
Females,Higher,Digestive,1.9678359965092293e-4,65,2020-2021
Females,Higher,Digestive,2.0331664156436114e-4,66,2016-2019
Females,Higher,Digestive,2.1794430273920867e-4,66,2020-2021
Females,Higher,Digestive,2.260976581911059e-4,67,2016-2019
Females,Higher,Digestive,2.4236430469381753e-4,67,2020-2021
Females,Higher,Digestive,2.5254662569464885e-4,68,2016-2019
Females,Higher,Digestive,2.7071614907005323e-4,68,2020-2021
Females,Higher,Digestive,2.834427140909123e-4,69,2016-2019
Females,Higher,Digestive,3.038350634446103e-4,69,2020-2021
Females,Higher,Digestive,3.1975923748065404e-4,70,2016-2019
Females,Higher,Digestive,3.427643872185515e-4,70,2020-2021
Females,Higher,Digestive,3.627194361898151e-4,71,2016-2019
Females,Higher,Digestive,3.888153670161995e-4,71,2020-2021
Females,Higher,Digestive,4.1387036937309965e-4,72,2016-2019
Females,Higher,Digestive,4.436463655085773e-4,72,2020-2021
Females,Higher,Digestive,4.7511888014174997e-4,73,2016-2019
Females,Higher,Digestive,5.093014140603347e-4,73,2020-2021
Females,Higher,Digestive,5.48428615092696e-4,74,2016-2019
Females,Higher,Digestive,5.878854342612708e-4,74,2020-2021
Females,Higher,Digestive,6.359325221977117e-4,75,2016-2019
Females,Higher,Digestive,6.816848295012419e-4,75,2020-2021
Females,Higher,Digestive,7.400618083026752e-4,76,2016-2019
Females,Higher,Digestive,7.933057203455056e-4,76,2020-2021
Females,Higher,Digestive,8.63542851822965e-4,77,2016-2019
Females,Higher,Digestive,9.25670635113293e-4,77,2020-2021
Females,Higher,Digestive,0.001009372934702456,78,2016-2019
Females,Higher,Digestive,0.0010819924958671782,78,2020-2021
Females,Higher,Digestive,0.0011807669664212163,79,2016-2019
Females,Higher,Digestive,0.0012657175094676132,79,2020-2021
Females,Higher,Digestive,0.0013810659818929642,80,2016-2019
Females,Higher,Digestive,0.001480427082331186,80,2020-2021
Females,Higher,Digestive,0.0016135977211344046,81,2016-2019
Females,Higher,Digestive,0.001729688369473138,81,2020-2021
Females,Higher,Digestive,0.0018815077385794358,82,2016-2019
Females,Higher,Digestive,0.0020168732329434638,82,2020-2021
Females,Higher,Digestive,0.002188095280369196,83,2016-2019
Females,Higher,Digestive,0.002345518283883602,83,2020-2021
Females,Higher,Digestive,0.002536897371470411,84,2016-2019
Females,Higher,Digestive,0.0027194150193112715,84,2020-2021
Females,Higher,Digestive,0.0029312087623626303,85,2016-2019
Females,Higher,Digestive,0.0031420952312649405,85,2020-2021
Females,Higher,Digestive,0.003373871352724983,86,2016-2019
Females,Higher,Digestive,0.0036166052805307056,86,2020-2021
Females,Higher,Digestive,0.0038670424361506445,87,2016-2019
Females,Higher,Digestive,0.004145257667670994,87,2020-2021
Females,Higher,Digestive,0.004411931307809499,88,2016-2019
Females,Higher,Digestive,0.0047293486908667045,88,2020-2021
Females,Higher,Digestive,0.005008511380409033,89,2016-2019
Females,Higher,Digestive,0.005368849849996626,89,2020-2021
Females,Higher,Digestive,0.0056552191688990245,90,2016-2019
Females,Higher,Digestive,0.006062085174729499,90,2020-2021
Females,Higher,Digestive,0.006348671745855562,91,2016-2019
Females,Higher,Digestive,0.00680542835217254,91,2020-2021
Females,Higher,Digestive,0.007085736903469773,92,2016-2019
Females,Higher,Digestive,0.007595521827126694,92,2020-2021
Females,Higher,Digestive,0.007867205762670382,93,2016-2019
