educ,year,e35_component,cause,age,Females,Males,mxc_diff,sensitivity,result,result_rescaled
Higher,2016-2019,1.9216911507526655,Congenital,58,4.745956554992228e-6,5.55594149462823e-6,-8.099849396360027e-7,-25.80822489024919,2.0904273479840873e-5,9.142092806050842e-6
Higher,2016-2019,1.9216911507526655,Congenital,59,5.009871310725304e-6,5.88835263915846e-6,-8.784813284331559e-7,-24.838968748972334,2.182057026350686e-5,9.542818056906301e-6
Higher,2016-2019,1.9216911507526655,Congenital,60,5.288868454373178e-6,6.258305347437269e-6,-9.69436893064091e-7,-23.87362028295361,2.3143968273298412e-5,1.0121581410558592e-5
Higher,2016-2019,1.9216911507526655,Congenital,61,5.5838627902496536e-6,6.669696309115764e-6,-1.0858335188661103e-6,-22.91257551229234,2.487924249479786e-5,1.0880471117593573e-5
Higher,2016-2019,1.9216911507526655,Congenital,62,5.895829052700663e-6,7.1269108339124604e-6,-1.231081781211797e-6,-21.95625739248964,2.7029948459490832e-5,1.1821042123168646e-5
Higher,2016-2019,1.9216911507526655,Congenital,63,6.225806133128671e-6,7.63487742688516e-6,-1.409071293756489e-6,-21.0051183302132,2.9597709261061657e-5,1.2944004256932248e-5
Higher,2016-2019,1.9216911507526655,Congenital,64,6.5748936087064035e-6,8.198654361400365e-6,-1.6237607526939618e-6,-20.059644702310234,3.257206378059671e-5,1.4244782544295774e-5
Higher,2016-2019,1.9216911507526655,Congenital,65,6.944241170850465e-6,8.822520112642023e-6,-1.8782789417915582e-6,-19.12036577816629,3.59133804004817e-5,1.570604483895751e-5
Higher,2016-2019,1.9216911507526655,Congenital,66,7.335066880610011e-6,9.510688592023484e-6,-2.1756217114134737e-6,-18.187864340651117,3.9569912543763475e-5,1.730516074386694e-5
Higher,2016-2019,1.9216911507526655,Congenital,67,7.748664659364467e-6,1.0267392085399933e-5,-2.5187274260354656e-6,-17.262786223152276,4.3480253110040824e-5,1.901527501282957e-5
Higher,2016-2019,1.9216911507526655,Congenital,68,8.18640918027783e-6,1.109677722333368e-5,-2.9103680430558495e-6,-16.345850865469433,4.7572441995419036e-5,2.0804917241060797e-5
Higher,2016-2019,1.9216911507526655,Congenital,69,8.649761086006863e-6,1.2002778118541374e-5,-3.3530170325345115e-6,-15.437863521040954,5.1763419331993525e-5,2.2637762749706112e-5
Higher,2016-2019,1.9216911507526655,Congenital,70,9.14027255514892e-6,1.2988964610010284e-5,-3.848692054861364e-6,-14.539729369838485,5.595894090553181e-5,2.4472595595347176e-5
Higher,2016-2019,1.9216911507526655,Congenital,71,9.659593241514762e-6,1.4058364169479116e-5,-4.398770927964354e-6,-13.652469811174505,6.005408730030541e-5,2.626353123496596e-5
Higher,2016-2019,1.9216911507526655,Congenital,72,1.0209476612028696e-5,1.521325692004346e-5,-5.003780308014764e-6,-12.777241211381343,6.393450796426467e-5,2.796056059456765e-5
Higher,2016-2019,1.9216911507526655,Congenital,73,1.0791779054632524e-5,1.6455207367959227e-5,-5.6634283133267035e-6,-11.915355898965087,6.748176396156323e-5,2.951188662201353e-5
Higher,2016-2019,1.9216911507526655,Congenital,74,1.1408421590456466e-5,1.7786436514654022e-5,-6.378014924197556e-6,-11.068301682070361,7.059379331376568e-5,3.087287442101193e-5
Higher,2016-2019,1.9216911507526655,Congenital,75,1.2061415689174057e-5,1.9209094417465473e-5,-7.147678728291416e-6,-10.237753572417361,7.317617343505703e-5,3.2002230040670896e-5
Higher,2016-2019,1.9216911507526655,Congenital,76,1.275288581051482e-5,2.0724552629865185e-5,-7.971666819350366e-6,-9.425580688701293,7.513758882922967e-5,3.286001835759257e-5
Higher,2016-2019,1.9216911507526655,Congenital,77,1.348507523764295e-5,2.2333240208972848e-5,-8.848164971329899e-6,-8.633848522545069,7.639371606495168e-5,3.340936209710368e-5
Higher,2016-2019,1.9216911507526655,Congenital,78,1.4260352111162522e-5,2.403447167945204e-5,-9.77411956828952e-6,-7.864814480520498,7.687163711502217e-5,3.3618371924588155e-5
Higher,2016-2019,1.9216911507526655,Congenital,79,1.5081215710715198e-5,2.582626863378844e-5,-1.0745052923073243e-5,-7.12091477061789,7.65146060709832e-5,3.3462231078918816e-5
Higher,2016-2019,1.9216911507526655,Congenital,80,1.5950302988878732e-5,2.7705178979005244e-5,-1.1754875990126512e-5,-6.404740602915256,7.528693153619695e-5,3.2925330595701125e-5
Higher,2016-2019,1.9216911507526655,Congenital,81,1.6870395361606032e-5,2.966609881522496e-5,-1.2795703453618929e-5,-5.719001670156279,7.317864942207113e-5,3.2003312867256156e-5
Higher,2016-2019,1.9216911507526655,Congenital,82,1.7844426657145507e-5,3.170233055029023e-5,-1.3857903893144726e-5,-5.066474837669643,7.021072137746195e-5,3.070534507843709e-5
Higher,2016-2019,1.9216911507526655,Congenital,83,1.8875507695898707e-5,3.3809849267559626e-5,-1.4934341571660919e-5,-4.4499318995742065,6.645680295887112e-5,2.9063639108497677e-5
Higher,2016-2019,1.9216911507526655,Congenital,84,1.9966937049830147e-5,3.5988122662417545e-5,-1.6021185612587398e-5,-3.872037987631256,6.203463929882974e-5,2.7129688587680464e-5
Higher,2016-2019,1.9216911507526655,Congenital,85,2.112219712978376e-5,3.823697504493018e-5,-1.7114777915146422e-5,-3.3352243045473777,5.7081623269527045e-5,2.4963579717481764e-5
Higher,2016-2019,1.9216911507526655,Congenital,86,2.234496310288339e-5,4.055652221151466e-5,-1.8211559108631272e-5,-2.8415459626022415,5.174898225782327e-5,2.2631448965491626e-5
Higher,2016-2019,1.9216911507526655,Congenital,87,2.3639112727945395e-5,4.2947233540150496e-5,-1.93081208122051e-5,-2.3925349209452054,4.619535330102961e-5,2.0202673271261402e-5
Higher,2016-2019,1.9216911507526655,Congenital,88,2.5008736618556382e-5,4.54099950995582e-5,-2.0401258481001817e-5,-1.9890619498915172,4.0579366974462325e-5,1.7746626748309893e-5
Higher,2016-2019,1.9216911507526655,Congenital,89,2.6458148946083355e-5,4.7946173791811256e-5,-2.14880248457279e-5,-1.6312243253205185,3.505178883144303e-5,1.532924388997172e-5
Higher,2016-2019,1.9216911507526655,Congenital,90,2.799189859466751e-5,5.0557682677572015e-5,-2.2565784082904505e-5,-1.3182763443959074,2.9747939349238705e-5,1.3009704574606537e-5
Higher,2016-2019,1.9216911507526655,Congenital,91,2.9614781046169385e-5,5.324704897039907e-5,-2.3632267924229687e-5,-1.0486170873729124,2.4781199958722037e-5,1.0837594049198436e-5
Higher,2016-2019,1.9216911507526655,Congenital,92,3.133188826748317e-5,5.6017651898366766e-5,-2.4685763630883596e-5,-0.8198653808500016,2.02390030008075e-5,8.851149211846806e-6
Higher,2016-2019,1.9216911507526655,Congenital,93,3.314867252746671e-5,5.887401611468975e-5,-2.572534358722304e-5,-0.6290358919711937,1.618216444965427e-5,7.07696679074647e-6
Higher,2016-2019,1.9216911507526655,Congenital,94,3.507090912565204e-5,6.182164760426842e-5,-2.675073847861638e-5,-0.4727322714389537,1.264593736366574e-5,5.530464051268151e-6
Higher,2016-2019,1.9216911507526655,Congenital,95,3.710470632901862e-5,6.486708543030289e-5,-2.776237910128427e-5,-0.3473025488598496,9.641945024289449e-6,4.216724218036075e-6
Higher,2016-2019,1.9216911507526655,Congenital,96,3.925652441246995e-5,6.8017996794999e-5,-2.8761472382529046e-5,-0.24896085939045784,7.16048088168935e-6,3.1315023131267943e-6
Higher,2016-2019,1.9216911507526655,Congenital,97,4.1533195775463526e-5,7.128328057486269e-5,-2.9750084799399163e-5,-0.1738872989020904,5.173161887875659e-6,2.2623855416593246e-6
Higher,2016-2019,1.9216911507526655,Congenital,98,4.394194619466098e-5,7.467318133240297e-5,-3.0731235137741995e-5,-0.11831947329511285,3.6361035552058973e-6,1.5901818442128783e-6
Higher,2016-2019,1.9216911507526655,Congenital,99,4.649041727574789e-5,7.819941611826441e-5,-3.1708998842516526e-5,-0.07864565126289065,2.493774864863958e-6,1.090605768909829e-6
Higher,2016-2019,1.9216911507526655,Congenital,100,4.91866901709865e-5,8.187531673144628e-5,-3.268862656045978e-5,-0.14658864404160313,4.791781443080133e-6,2.0955959412412103e-6
Higher,2016-2019,1.9216911507526655,Covid-19,35,2.220446049250313e-16,2.220446049250313e-16,0,-48.606787125162384,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,36,2.220446049250313e-16,2.220446049250313e-16,0,-47.60691426374773,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,37,2.220446049250313e-16,2.220446049250313e-16,0,-46.607364476169266,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,38,2.220446049250313e-16,2.220446049250313e-16,0,-45.60816638569002,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,39,2.220446049250313e-16,2.220446049250313e-16,0,-44.609352674022574,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,40,2.220446049250313e-16,2.220446049250313e-16,0,-43.61096059087776,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,41,2.220446049250313e-16,2.220446049250313e-16,0,-42.613032556130065,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,42,2.220446049250313e-16,2.220446049250313e-16,0,-41.61561687437574,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,43,2.220446049250313e-16,2.220446049250313e-16,0,-40.61876857776189,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,44,2.220446049250313e-16,2.220446049250313e-16,0,-39.62255042445197,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,45,2.220446049250313e-16,2.220446049250313e-16,0,-38.627034082789734,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,46,2.220446049250313e-16,2.220446049250313e-16,0,-37.63230154195765,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,47,2.220446049250313e-16,2.220446049250313e-16,0,-36.638446646945454,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,48,2.220446049250313e-16,2.220446049250313e-16,0,-35.64557676828509,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,49,2.220446049250313e-16,2.220446049250313e-16,0,-34.65381466423961,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,50,2.220446049250313e-16,2.220446049250313e-16,0,-33.663300525846694,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,51,2.220446049250313e-16,2.220446049250313e-16,0,-32.67419415993536,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,52,2.220446049250313e-16,2.220446049250313e-16,0,-31.68667722569693,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,53,2.220446049250313e-16,2.220446049250313e-16,0,-30.700955388527515,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,54,2.220446049250313e-16,2.220446049250313e-16,0,-29.71726014031403,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,55,2.220446049250313e-16,2.220446049250313e-16,0,-28.73584846745686,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,56,2.220446049250313e-16,2.220446049250313e-16,0,-27.757000385088777,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,57,2.220446049250313e-16,2.220446049250313e-16,0,-26.781017799208687,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,58,2.220446049250313e-16,2.220446049250313e-16,0,-25.80822489024919,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,59,2.220446049250313e-16,2.220446049250313e-16,0,-24.838968748972334,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,60,2.220446049250313e-16,2.220446049250313e-16,0,-23.87362028295361,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,61,2.220446049250313e-16,2.220446049250313e-16,0,-22.91257551229234,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,62,2.220446049250313e-16,2.220446049250313e-16,0,-21.95625739248964,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,63,2.220446049250313e-16,2.220446049250313e-16,0,-21.0051183302132,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,64,2.220446049250313e-16,2.220446049250313e-16,0,-20.059644702310234,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,65,2.220446049250313e-16,2.220446049250313e-16,0,-19.12036577816629,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,66,2.220446049250313e-16,2.220446049250313e-16,0,-18.187864340651117,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,67,2.220446049250313e-16,2.220446049250313e-16,0,-17.262786223152276,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,68,2.220446049250313e-16,2.220446049250313e-16,0,-16.345850865469433,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,69,2.220446049250313e-16,2.220446049250313e-16,0,-15.437863521040954,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,70,2.220446049250313e-16,2.220446049250313e-16,0,-14.539729369838485,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,71,2.220446049250313e-16,2.220446049250313e-16,0,-13.652469811174505,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,72,2.220446049250313e-16,2.220446049250313e-16,0,-12.777241211381343,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,73,2.220446049250313e-16,2.220446049250313e-16,0,-11.915355898965087,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,74,2.220446049250313e-16,2.220446049250313e-16,0,-11.068301682070361,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,75,2.220446049250313e-16,2.220446049250313e-16,0,-10.237753572417361,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,76,2.220446049250313e-16,2.220446049250313e-16,0,-9.425580688701293,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,77,2.220446049250313e-16,2.220446049250313e-16,0,-8.633848522545069,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,78,2.220446049250313e-16,2.220446049250313e-16,0,-7.864814480520498,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,79,2.220446049250313e-16,2.220446049250313e-16,0,-7.12091477061789,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,80,2.220446049250313e-16,2.220446049250313e-16,0,-6.404740602915256,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,81,2.220446049250313e-16,2.220446049250313e-16,0,-5.719001670156279,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,82,2.220446049250313e-16,2.220446049250313e-16,0,-5.066474837669643,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,83,2.220446049250313e-16,2.220446049250313e-16,0,-4.4499318995742065,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,84,2.220446049250313e-16,2.220446049250313e-16,0,-3.872037987631256,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,85,2.220446049250313e-16,2.220446049250313e-16,0,-3.3352243045473777,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,86,2.220446049250313e-16,2.220446049250313e-16,0,-2.8415459626022415,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,87,2.220446049250313e-16,2.220446049250313e-16,0,-2.3925349209452054,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,88,2.220446049250313e-16,2.220446049250313e-16,0,-1.9890619498915172,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,89,2.220446049250313e-16,2.220446049250313e-16,0,-1.6312243253205185,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,90,2.220446049250313e-16,2.220446049250313e-16,0,-1.3182763443959074,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,91,2.220446049250313e-16,2.220446049250313e-16,0,-1.0486170873729124,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,92,2.220446049250313e-16,2.220446049250313e-16,0,-0.8198653808500016,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,93,2.220446049250313e-16,2.220446049250313e-16,0,-0.6290358919711937,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,94,2.220446049250313e-16,2.220446049250313e-16,0,-0.4727322714389537,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,95,2.220446049250313e-16,2.220446049250313e-16,0,-0.3473025488598496,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,96,2.220446049250313e-16,2.220446049250313e-16,0,-0.24896085939045784,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,97,2.220446049250313e-16,2.220446049250313e-16,0,-0.1738872989020904,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,98,2.220446049250313e-16,2.220446049250313e-16,0,-0.11831947329511285,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,99,2.220446049250313e-16,2.220446049250313e-16,0,-0.07864565126289065,-0,-0
Higher,2016-2019,1.9216911507526655,Covid-19,100,2.220446049250313e-16,2.220446049250313e-16,0,-0.14658864404160313,-0,-0
Higher,2016-2019,1.9216911507526655,Digestive,35,4.237538352701953e-6,7.817862608150918e-6,-3.5803242554489646e-6,-48.606787125162384,1.7402805892366332e-4,7.610791482762047e-5
Higher,2016-2019,1.9216911507526655,Digestive,36,5.196493228820126e-6,9.491789579883624e-6,-4.295296351063498e-6,-47.60691426374773,2.0448580512246844e-4,8.942804014463475e-5
Higher,2016-2019,1.9216911507526655,Digestive,37,6.345171054872763e-6,1.15298487571254e-5,-5.184677702252636e-6,-46.607364476169266,2.4164416336035642e-4,1.0567855274239865e-4
Higher,2016-2019,1.9216911507526655,Digestive,38,7.71018800881148e-6,1.4005705389312096e-5,-6.295517380500616e-6,-45.60816638569002,2.8712700417387547e-4,1.2556962201113044e-4
Higher,2016-2019,1.9216911507526655,Digestive,39,9.318106875697888e-6,1.7005235780583826e-5,-7.687128904885937e-6,-44.609352674022574,3.429178443687297e-4,1.4996870190648167e-4
Higher,2016-2019,1.9216911507526655,Digestive,40,1.1193964159864877e-5,2.062752163320336e-5,-9.433557473338482e-6,-43.61096059087776,4.114065032015449e-4,1.7992093515751338e-4
Higher,2016-2019,1.9216911507526655,Digestive,41,1.335937259634168e-5,2.4985531601208527e-5,-1.1626159004866848e-5,-42.613032556130065,4.954258921771357e-4,2.1666524259605075e-4
Higher,2016-2019,1.9216911507526655,Digestive,42,1.583020573631217e-5,3.0206312676103144e-5,-1.4376106939790972e-5,-41.61561687437574,5.982705585513954e-4,2.616424328106506e-4
Higher,2016-2019,1.9216911507526655,Digestive,43,1.8613919099765787e-5,3.6430475273886e-5,-1.781655617412021e-5,-40.61876857776189,7.236865720892836e-4,3.1649077930946565e-4
Higher,2016-2019,1.9216911507526655,Digestive,44,2.170662339563444e-5,4.38107201243552e-5,-2.2104096728720764e-5,-39.62255042445197,8.758206872207024e-4,3.8302378754049085e-4
Higher,2016-2019,1.9216911507526655,Digestive,45,2.5092370899688745e-5,5.250837935251341e-5,-2.7416008452824666e-5,-38.627034082789734,0.0010589990929213099,4.631334352923884e-4
Higher,2016-2019,1.9216911507526655,Digestive,46,2.876130494548412e-5,6.268184073149732e-5,-3.39205357860132e-5,-37.63230154195765,0.0012765078311640142,5.582568115273687e-4
Higher,2016-2019,1.9216911507526655,Digestive,47,3.2710015083684536e-5,7.447765865452109e-5,-4.176764357083655e-5,-36.638446646945454,0.0015303015805387293,6.692487583470825e-4
Higher,2016-2019,1.9216911507526655,Digestive,48,3.6935774011212e-5,8.80212403294173e-5,-5.10854663182053e-5,-35.64557676828509,0.0018209709113892292,7.963675506395087e-4
